fold,accuracy,auc,f1_score,g_mean,train_time,num_features,selected_features
1,1.0,1.0,1.0,1.0,0.3341817855834961,9,"[286, 493, 523, 897, 1355, 1423, 1873, 1895, 1976]"
2,0.6666666666666666,0.625,0.6666666666666666,0.6123724356957945,0.3713107109069824,6,"[493, 765, 897, 988, 1423, 1976]"
3,0.8333333333333334,0.75,0.8148148148148148,0.7071067811865476,0.35509395599365234,7,"[66, 377, 493, 897, 1423, 1895, 1976]"
4,0.5,0.625,0.45714285714285713,0.5,0.3345935344696045,11,"[286, 377, 493, 759, 839, 897, 1423, 1635, 1873, 1895, 1976]"
5,0.8333333333333334,0.875,0.8380952380952381,0.8660254037844386,0.3607771396636963,8,"[66, 897, 1423, 1482, 1644, 1873, 1895, 1976]"
6,0.3333333333333333,0.25,0.3333333333333333,0.0,0.38846635818481445,8,"[249, 493, 918, 1355, 1423, 1836, 1873, 1895]"
7,0.5,0.375,0.4444444444444444,0.0,0.3446676731109619,8,"[66, 493, 897, 1423, 1482, 1819, 1873, 1895]"
8,0.5,0.5,0.5142857142857142,0.5,0.34490156173706055,10,"[493, 897, 1355, 1423, 1482, 1504, 1819, 1873, 1895, 1976]"
9,0.8333333333333334,0.75,0.8148148148148148,0.7071067811865476,0.3449265956878662,12,"[249, 286, 493, 765, 897, 1423, 1482, 1504, 1873, 1895, 1967, 1976]"
10,0.6666666666666666,0.8,0.7083333333333334,0.7745966692414834,0.34462594985961914,10,"[286, 493, 765, 897, 1423, 1644, 1873, 1892, 1895, 1976]"
