fold,accuracy,auc,f1_score,g_mean,train_time,num_features,selected_features
1,0.9298245614035088,0.9038461538461539,0.9286377708978327,0.9010914559387476,1.2444164752960205,10,"[10, 14, 20, 22, 23, 24, 26, 27, 28, 29]"
2,0.9473684210526315,0.9454094292803971,0.9472701361246252,0.9451456227158638,1.1197004318237305,8,"[1, 14, 21, 22, 23, 24, 27, 28]"
3,0.8596491228070176,0.851948051948052,0.8596491228070176,0.8512786410308464,1.0809884071350098,10,"[1, 3, 14, 21, 22, 23, 24, 27, 28, 29]"
4,0.9122807017543859,0.905982905982906,0.9128964918438601,0.9058216273156766,1.1085517406463623,9,"[1, 7, 10, 11, 14, 22, 24, 27, 28]"
5,0.8771929824561403,0.8617647058823529,0.8781701088163446,0.8609160647753271,1.0893142223358154,11,"[1, 3, 6, 14, 17, 21, 22, 23, 24, 27, 28]"
6,0.8596491228070176,0.853125,0.8588516746411483,0.8514693182963201,1.074974536895752,8,"[3, 14, 21, 22, 23, 24, 27, 28]"
7,0.8596491228070176,0.8289473684210525,0.8575498575498576,0.8238145180262383,1.0795934200286865,11,"[3, 9, 11, 14, 20, 21, 22, 23, 24, 27, 28]"
8,0.8596491228070176,0.8554590570719602,0.8590350877192983,0.8541244265211884,1.0259616374969482,8,"[1, 3, 11, 14, 22, 24, 27, 28]"
9,0.9298245614035088,0.9310344827586207,0.92956465237167,0.9284766908852593,1.0757884979248047,9,"[1, 3, 14, 21, 22, 23, 24, 27, 28]"
10,0.875,0.836111111111111,0.8701298701298701,0.8249579113843054,1.0927786827087402,14,"[1, 3, 6, 9, 11, 14, 20, 21, 22, 23, 24, 27, 28, 29]"
